image,label
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images61.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images62.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images63.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images64.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images65.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images66.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images67.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images68.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images69.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images7.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images70.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images71.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images72.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images73.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images74.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images75.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images76.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images77.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images78.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images79.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images8.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images80.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images81.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images82.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\images9.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\maxresdefault.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\maxresdefault2.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\maxresdefault3.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\maxresdefault4.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\maxresdefault5.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-1.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-beginner-yoga.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-benefits-2.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-equal-standing-prayer-260nw-2097392062.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-samisthithi.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Mountain-pose-Tadasana-Ekhart-Yoga.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-tadasana.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-tadasana2.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose-yoga-instruction.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Mountain-Pose.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain-pose2.jpeg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Mountain-Pose2.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Mountain.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain_0613.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain_9409.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain_arms_side.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\mountain_arms_up.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\one_legged_mountain_pose__eka_pada_tadasana_yoga.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\ParipurnaNavasana-Mountain-REV.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tadasana-9_copy.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tadasana-pose-1296x728-header.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tadasana-sq-3.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana-StephSchwartz-768x432.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana2.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana3.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana4.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana5.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana_2270.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana_2272.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tadasana_2276.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tadasana_pose.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tint_magazine_Tadasana_Austria_Conference-e1601375769812.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tint_magazine_yoga-standing-poses_header.jpeg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\tree-pose-beginner-yoga.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Tree-pose-Vrksasana-Ekhart-Yoga.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Variations-of-Mountain-Pose-FITZABOUT-1024x1024.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\woman-mountain-pose-yoga-silhouette-standing-39186029.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\woman-standing-yoga-poses-lotus-goddess-mountain-tree-warrior_171867-300.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\YE-PMmountain.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\YJ_Mountain-Pose_Mod-1_Andrew-Clark_2400x1350.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\YL-Asana-Hatha-Tadasana.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\yoga-mountain-pose-7-eps-vector_csp51629189.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\yogaPoseKids-mountain.png,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\Yoga_MountainPose_01_300x350_9ee2bb17-5774-4a81-b650-69212966625a_grande.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\yoga_mountainpose_300x350.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Standing-Mountain-Pose\young-attractive-woman-practicing-yoga-standing-in-tadasana-exercise-KCKBXD.jpg,Standing-Mountain-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\1_116.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\22230-TSET-SYF-Move-More-Website-Optimizations_Grid_MainImage_400x400_Yoga-TreePose.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\3649223676ce2fd7472b283671b4bd04.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\3a5eebbb7cd2bb091d82520d5d103ec1.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\4c1022d6a7b67ad481b357f778d373e7.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\552-5521491_yoga-tree-pose-png-tree-pose-yoga-png.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\6074019_201904010846009566.cropped1571862372.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\8182ced0e2784fc1b5737f8bda1de28a.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\AMDU-7817_DB_940x400_3.1.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\AOh-ky1xuGSuo1cFBPOmcqkrelO7CtXbSsHfwZPiu8CQbAs64-c-mo.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\beginner_tree_pose_chair__vrksasana_beginner_chair_yoga.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\Bending-Tree-Pose.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\bf5b78fa57df8ce6baa2306ef5b5640e.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\blog-treePose_600x.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\claire-missingham-in-half-lotus-tree-pose.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\claire-missingham-in-side-plank-variation.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\claire-missingham-in-tree-pose-variation.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\d36239eb2d851c62a1c51221c1217ade.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\depositphotos_36659603-stock-photo-silhouette-of-woman-doing-yoga.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\double_tree_pose__dvi_vrksasana_yoga.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\f0330234-800px-wm.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\ga-health-benefits-best-yoga-pose-girl-standing-yoga-illustration-2004797798.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\girl-standing-in-tree-pose-yoga-position-vector-20695986.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\Half-lotus-tree-pose-Bending-Tree-Pose-Pixahive.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\health-wellness_balanced-living_exercise-fitness_tree-pose_2716x1810_000048057186.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\how-do-tree-pose-yoga.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\How-to-Do-Tree-Pose-1.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\how-to-do-tree-pose.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image10.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image11.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image12.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image13.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image14.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image15.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image16.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image17.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image18.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image19.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image2.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image20.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image21.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image22.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image23.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image24.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image25.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image26.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image27.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image28.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image29.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image3.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image30.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image31.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image32.png,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image4.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image5.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image6.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image7.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image8.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\image9.jpeg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images10.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images100.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images101.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images102.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images103.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images104.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images105.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images106.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images107.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images108.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images109.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images11.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images110.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images111.jpg,Tree-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Tree-Pose\images112.jpg,Tree-Pose
